id,date,time,lat,long,country,city,area,direction,dist,depth,xm,md,richter,mw,ms,mb
2.01E+13,2010.09.04,12:35:49 AM,35.42,26.48,mediterranean,,,,,35,3.7,0,3.7,,0,0
2.01E+13,2010.09.05,12:00:47 AM,35.44,26.98,mediterranean,,,,,19,3.5,3.5,0,,0,0
2.01E+13,2010.09.07,12:23:18 AM,36.36,40.87,syria,,,,,7.5,3.5,3.5,0,,0,0
2.01E+13,2010.09.09,12:52:58 AM,36.97,43.07,iraq,,,,,5,3.8,3.8,0,,0,0
2.01E+13,2010.09.09,12:22:34 AM,33.97,25.39,mediterranean,,,,,28,4,0,0,,0,4
2.01E+13,2010.09.10,12:53:18 AM,38.95,25.95,aegeansea,,,,,13.7,3.5,0,3.5,,0,0
2.01E+13,2010.09.11,12:04:05 AM,34.41,26.59,mediterranean,,,,,22,4.1,0,0,,0,4.1
2.01E+13,2010.09.12,12:38:03 AM,36.46,31.28,turkey,antalya,antalya_korfezi,,,50.1,3.5,3.5,0,,0,0
2.01E+13,2010.09.13,12:49:17 AM,34.8,27.05,mediterranean,,,,,4,4.2,0,0,,0,4.2
2.01E+13,2010.09.15,12:39:59 AM,34.72,24.73,mediterranean,,,,,32,4,0,0,,0,4
2.01E+13,2010.09.15,12:36:17 AM,36.56,27.9,turkey,mugla,bozburun_aciklari_mugla,,,7.1,3.7,0,3.7,,0,0
2.01E+13,2010.09.20,12:34:14 AM,34.48,25.05,mediterranean,,,,,27,4.2,0,4.2,,0,0
2.01E+13,2010.09.21,12:51:02 AM,35.69,26.92,mediterranean,,,,,36.2,3.7,0,3.7,,0,0
2.01E+13,2010.09.21,12:15:19 AM,35.3,26.9,mediterranean,,,,,5,4.3,0,4.3,,0,4.1
2.01E+13,2010.09.21,12:09:20 AM,35.02,27.06,mediterranean,,,,,18.6,4.2,0,4.2,,0,4.1
2.01E+13,2010.09.21,12:07:26 AM,35.15,26.98,mediterranean,,,,,19,4.1,0,4.1,,0,0
2.01E+13,2010.09.23,12:10:59 AM,36.39,40.49,syria,,,,,8.6,3.5,3.5,0,,0,0
2.01E+13,2010.09.24,12:37:02 AM,35.37,27.24,mediterranean,,,,,9.3,3.5,3.5,0,,0,0
2.01E+13,2010.09.26,12:55:17 AM,38.53,24.31,aegeansea,,,,,19.8,3.5,3.5,0,,0,0
2.01E+13,2010.09.26,12:16:58 AM,35.26,37.66,syria,,,,,5,3.6,0,3.6,,0,0
2.01E+13,2010.09.27,12:08:10 AM,36.43,40.91,syria,,,,,5,3.8,0,3.8,,0,0
2.01E+13,2010.09.29,12:14:24 AM,35.2,31.7,mediterranean,,,,,5.9,3.8,0,3.8,,0,0
2.01E+13,2010.09.29,12:52:09 AM,36.29,23.22,greece,,,,,27,4.4,0,0,,0,4.4
2.01E+13,2010.09.29,12:56:44 AM,35.08,26.52,mediterranean,,,,,40.8,3.8,0,3.8,,0,0
2.01E+13,2010.09.30,12:55:40 AM,34.91,26.1,mediterranean,,,,,8.7,4.1,0,3.8,,0,4.1
2.01E+13,2010.09.30,12:30:57 AM,34.52,26.18,mediterranean,,,,,32,4.5,0,4.2,,0,4.5
2.01E+13,2010.10.01,12:53:22 AM,36.48,41,syria,,,,,5,3.7,0,3.7,,0,0
2.01E+13,2010.10.02,12:30:14 AM,39.23,25.36,aegeansea,,,,,14,4.1,0,4.1,,0,0
2.01E+13,2010.10.03,12:51:42 AM,35.52,26.54,mediterranean,,,,,16.8,3.6,3.6,0,,0,0
2.01E+13,2010.10.03,12:49:03 AM,40.84,28.12,turkey,marmara_denizi,,,,11.8,4.3,0,4.3,,0,0
2.01E+13,2010.10.03,12:35:34 AM,34.94,26.55,mediterranean,,,,,10,4.3,0,4,,0,4.3
2.01E+13,2010.10.03,12:21:00 AM,35.28,26.47,mediterranean,,,,,5,5.3,0,5.1,,0,5.3
2.01E+13,2010.10.06,12:13:41 AM,35.43,45.28,iran,,,,,5,4.1,0,4.1,,0,0
2.01E+13,2010.10.07,12:51:20 AM,43.14,27.44,bulgaria,,,,,5,4.4,0,0,,0,4.4
2.01E+13,2010.10.09,12:00:15 AM,35.1,26.91,mediterranean,,,,,21.9,3.8,0,3.8,,0,0
2.01E+13,2010.10.14,12:08:22 AM,36.1,29.54,turkey,antalya,kas_aciklari_antalya,,,31.4,4.5,0,4.5,,0,0
2.01E+13,2010.10.15,12:33:10 AM,35.99,30.41,mediterranean,,,,,32.6,3.7,0,3.7,,0,0
2.01E+13,2010.10.17,12:04:54 AM,35.64,27.11,mediterranean,,,,,5,3.7,3.7,0,,0,0
2.01E+13,2010.10.17,12:02:20 AM,35.47,27.12,mediterranean,,,,,27.7,4.1,0,4.1,,0,4
2.01E+13,2010.10.21,12:48:44 AM,38.87,26.1,greece,,midilli_adasi,,,10.3,3.8,0,3.8,,0,0
2.01E+13,2010.10.22,12:54:58 AM,35.12,27.25,mediterranean,,,,,10.9,4.1,0,4.1,,0,0
2.01E+13,2010.10.22,12:52:59 AM,38.95,26.08,greece,,midilli_adasi,,,9.9,3.6,0,3.6,,0,0
2.01E+13,2010.10.25,12:04:03 AM,37.14,42.93,turkiye_iraq,,,,,7.4,3.7,0,3.7,,0,0
2.01E+13,2010.10.26,12:09:41 AM,40.8,27.68,turkey,marmara_denizi,,,,10.2,3.5,3.2,3.5,,0,0
2.01E+13,2010.10.26,12:08:27 AM,35.99,31.04,mediterranean,,,,,17.9,3.7,3.7,0,,0,0
2.01E+13,2010.10.26,12:38:17 AM,38.89,26.04,aegeansea,,,,,9.6,3.6,3.6,0,,0,0
2.01E+13,2010.10.28,12:38:41 AM,39.87,25.47,aegeansea,,,,,5,3.5,3.5,0,,0,0
2.01E+13,2010.10.28,12:48:13 AM,36.2,37.3,syria,,,,,10.7,3.5,3.5,0,,0,0
2.01E+13,2010.10.28,12:31:20 AM,35.83,31.73,mediterranean,,,,,9.7,3.7,3.7,0,,0,0
2.01E+13,2010.10.30,12:16:32 AM,35.36,27.18,mediterranean,,,,,5,3.8,3.8,0,,0,0
2.01E+13,2010.10.31,12:04:19 AM,39.57,25.33,aegeansea,,,,,8.7,3.5,3.5,0,,0,0
2.01E+13,2010.11.01,12:10:19 AM,38.81,25.66,aegeansea,,,,,8.9,3.5,0,3.5,,0,0
2.01E+13,2010.11.03,12:51:27 AM,40.42,26.34,turkey,canakkale,saros_korfezi,,,14,5.4,0,5.4,,0,5.1
2.01E+13,2010.11.04,12:34:29 AM,35.43,25.81,mediterranean,,,,,14.1,3.8,3.8,0,,0,0
2.01E+13,2010.11.04,12:11:40 AM,36.21,28.15,mediterranean,,,,,27.4,3.7,0,3.7,,0,0
2.01E+13,2010.11.06,12:38:05 AM,43.23,46.19,russia,,,,,21,4.6,0,0,,0,4.6
2.01E+13,2010.11.08,12:47:49 AM,34.63,33.97,mediterranean,,,,,25.2,3.5,0,3.5,,0,0
2.01E+13,2010.11.08,12:02:23 AM,39.94,24.63,aegeansea,,,,,2.1,3.5,3.5,0,,0,0
2.01E+13,2010.11.09,12:15:33 AM,35.14,31.12,mediterranean,,,,,12.6,3.5,0,3.5,,0,0
2.01E+13,2010.11.14,12:08:26 AM,36.6,36,turkey,hatay,iskenderun_korfezi,,,5.9,5,0,4.8,,0,5
2.01E+13,2010.11.16,12:19:58 AM,34.9,23.87,greece,,,,,30,4,0,0,,0,4
2.01E+13,2010.11.17,12:21:05 AM,35.27,26.76,mediterranean,,,,,5,3.7,3.7,0,,0,0
2.01E+13,2010.11.21,12:29:04 AM,35.2,26.83,mediterranean,,,,,5,3.7,0,3.7,,0,0
2.01E+13,2010.11.22,12:38:02 AM,36.97,42.83,iraq,,,,,5,4.2,0,4.2,,0,0
2.01E+13,2010.11.24,12:33:16 AM,35.85,31.04,mediterranean,,,,,19.1,3.5,3.5,0,,0,0
2.01E+13,2010.11.30,12:32:43 AM,37.63,26.9,aegeansea,,,,,5,3.6,0,3.6,,0,0
2.01E+13,2010.12.03,12:33:05 AM,34.79,30.05,mediterranean,,,,,25,4.2,0,3.8,,0,4.2
2.01E+13,2010.12.03,12:06:11 AM,37.62,26.93,aegeansea,,,,,3.1,3.5,3.4,3.5,,0,0
2.01E+13,2010.12.04,12:19:30 AM,35.83,25.06,mediterranean,,,,,6.2,3.6,0,3.6,,0,0
2.01E+13,2010.12.04,12:49:11 AM,36.55,26.41,mediterranean,,,,,113.4,4.8,0,4.4,,0,4.8
2.01E+13,2010.12.05,12:20:13 AM,35.4,28.39,mediterranean,,,,,3.3,4.8,0,4.4,,0,4.8
2.01E+13,2010.12.07,12:06:53 AM,38.85,44.36,turkiye_iran,,,,,5,3.7,0,3.7,,0,0
2.01E+13,2010.12.08,12:54:38 AM,38.59,25.41,aegeansea,,,,,9.8,3.5,0,3.5,,0,0
2.01E+13,2010.12.10,12:21:08 AM,36.29,30.8,turkey,antalya,antalya_korfezi,,,34.7,3.5,0,3.5,,0,0
2.01E+13,2010.12.11,12:02:18 AM,38.48,25.53,aegeansea,,,,,19,4.4,0,4.4,,0,4.2
2.01E+13,2010.12.14,12:01:59 AM,36.68,27.95,turkey,mugla,bozburun_aciklari_mugla,,,69.6,4,0,4,,0,0
2.01E+13,2010.12.17,12:37:48 AM,36.94,24,greece,,,,,106,4.9,0,0,,0,4.9
2.01E+13,2010.12.19,12:59:05 AM,38.58,45.66,iran,,,,,24.4,3.6,0,3.6,,0,0
2.01E+13,2010.12.20,12:31:15 AM,35.27,38.52,syria,,,,,4,4.3,0,4.3,,0,0
2.01E+13,2010.12.20,12:19:07 AM,38.84,26.01,aegeansea,,,,,9.8,3.6,0,3.6,,0,0
2.01E+13,2010.12.22,12:06:01 AM,36.62,27.27,greece,,oniki_adalar,,,116.7,3.8,0,3.8,,0,0
2.01E+13,2010.12.23,12:40:15 AM,40.11,24.85,aegeansea,,,,,8.4,4.1,0,4.1,,0,4
2.01E+13,2010.12.23,12:35:49 AM,40.15,24.81,aegeansea,,,,,10.7,4.3,0,4.3,,0,0
2.01E+13,2010.12.24,12:55:05 AM,36.14,31.23,mediterranean,,,,,9.6,3.6,3.6,0,,0,0
2.01E+13,2010.12.25,12:15:38 AM,34.01,35.13,mediterranean,,,,,18.6,3.5,3.5,0,,0,0
2.01E+13,2010.12.25,12:01:03 AM,35.42,35.22,mediterranean,,,,,18,3.6,0,3.6,,0,0
2.01E+13,2010.12.31,12:57:37 AM,40.58,27.34,turkey,tekirdag,murefte_aciklari_tekirdag,,,16,4,0,4,,0,0
2.01E+13,2011.01.02,12:14:18 AM,36.83,43.15,iraq,,,,,7.2,4.2,0,4.1,,0,4.2
2.01E+13,2011.01.02,12:18:28 AM,34.25,28.53,mediterranean,,,,,72.6,4.2,0,4.2,,0,4.2
2.01E+13,2011.01.08,12:09:39 AM,34.03,25.73,mediterranean,,,,,10,3.5,0,3.5,,0,0
2.01E+13,2011.01.12,12:04:03 AM,36.88,28.08,turkey,mugla,gokova_korfezi,,,9.9,3.8,0,3.8,,0,0
2.01E+13,2011.01.13,12:50:12 AM,43.25,46.23,russia,,,,,10,4.1,0,0,,0,4.1
2.01E+13,2011.01.13,12:31:15 AM,35.17,36.81,syria,,,,,10.9,3.6,0,3.6,,0,0
2.01E+13,2011.01.19,12:30:45 AM,36.11,31.22,mediterranean,,,,,31.3,3.5,0,3.5,,0,0
2.01E+13,2011.01.20,12:39:37 AM,39.55,23.49,greece,,,,,13,4,0,4,,0,0
2.01E+13,2011.01.21,12:27:31 AM,35.93,30.84,mediterranean,,,,,34.3,3.5,0,3.5,,0,0
2.01E+13,2011.01.21,12:25:49 AM,35.48,31.76,mediterranean,,,,,59.8,4.1,0,4.1,,0,0
2.01E+13,2011.01.24,12:56:10 AM,38.66,44.68,turkiye_iran,,,,,5,3.5,0,3.5,,0,0
2.01E+13,2011.01.27,12:35:43 AM,35.62,31.68,mediterranean,,,,,8.9,3.6,0,3.6,,0,0
2.01E+13,2011.01.28,12:45:57 AM,35.41,27.62,mediterranean,,,,,5,3.6,3.6,0,,0,0
2.01E+13,2011.02.02,12:52:06 AM,39.35,25.5,aegeansea,,,,,8.9,3.8,0,3.8,,0,0
2.01E+13,2011.02.04,12:27:32 AM,36.03,30.41,turkey,antalya,mavikent_aciklari_antalya,,,20.8,3.5,0,3.5,,0,0
2.01E+13,2011.02.06,12:09:01 AM,37.8,27.21,turkey,aydin,kusadasi_korfezi,,,7.7,4.2,0,4.2,,0,0
2.01E+13,2011.02.07,12:31:43 AM,36.72,26.89,greece,,kos_adasi,,,133.9,4.6,4.2,0,,0,4.6
2.01E+13,2011.02.07,12:00:11 AM,41.4,23.17,macedonia,,,,,8,3.5,0,3.5,,0,0
2.01E+13,2011.02.08,12:46:35 AM,35,23.3,greece,,,,,30,4.5,0,0,,0,4.5
2.01E+13,2011.02.12,12:14:28 AM,37.87,27.15,turkey,aydin,kusadasi_korfezi,,,3.6,3.5,3.5,0,,0,0
2.01E+13,2011.02.14,12:26:06 AM,34.63,32.88,mediterranean,,,,,5,3.5,3.5,0,,0,0
2.01E+13,2011.02.14,12:54:27 AM,34.62,32.93,mediterranean,,,,,9.4,3.9,0,3.7,,0,3.9
2.01E+13,2011.02.22,12:37:01 AM,38.93,24.93,aegeansea,,,,,9.6,4.4,0,4.4,,0,0
2.01E+13,2011.02.22,12:57:11 AM,35.24,26.41,mediterranean,,,,,17.1,3.8,3.8,0,,0,0
2.01E+13,2011.02.23,12:08:39 AM,35.06,26.15,mediterranean,,,,,32.8,3.9,3.9,3.6,,0,0
2.01E+13,2011.02.23,12:29:26 AM,34.41,26.6,mediterranean,,,,,35.8,4.8,4.8,0,,0,4.7
2.01E+13,2011.02.24,12:11:15 AM,34.64,24.7,mediterranean,,,,,8,4,0,0,,0,4
2.01E+13,2011.02.25,12:33:27 AM,36.66,27.11,greece,,oniki_adalar,,,133.1,3.5,0,3.5,,0,0
2.01E+13,2011.02.28,12:53:03 AM,35.01,27.91,mediterranean,,,,,3.6,3.5,3.5,0,,0,0
2.01E+13,2011.02.28,12:03:03 AM,36.11,46.02,iran,,,,,74.8,3.7,0,3.7,,0,0
2.01E+13,2011.02.28,12:00:19 AM,35.86,45.78,iran,,,,,8.8,4.2,0,4.2,,0,0
2.01E+13,2011.02.28,12:54:14 AM,41.07,47.89,russia,,,,,38,4.3,0,0,,0,4.3
2.01E+13,2011.02.28,12:49:04 AM,34.9,25.35,mediterranean,,,,,39.1,5.2,0,5.2,,0,5.2
2.01E+13,2011.03.02,12:34:28 AM,34.73,37.04,syria,,,,,3.2,3.7,3.7,0,,0,0
2.01E+13,2011.03.02,12:50:28 AM,33.67,34.07,mediterranean,,,,,35.9,3.8,0,3.8,,0,0
2.01E+13,2011.03.02,12:34:08 AM,35.04,27.84,mediterranean,,,,,7.8,3.5,0,3.5,,0,0
2.01E+13,2011.03.04,12:33:26 AM,34.94,34.54,mediterranean,,,,,10.9,3.6,3.6,0,,0,0
2.01E+13,2011.03.05,12:59:36 AM,35.11,26.56,mediterranean,,,,,28.2,3.9,3.9,0,,0,0
2.01E+13,2011.03.06,12:33:30 AM,39.55,23.33,greece,,,,,5,3.5,3.5,0,,0,0
2.01E+13,2011.03.06,12:28:19 AM,34.89,24.98,mediterranean,,,,,25,4.2,0,0,,0,4.2
2.01E+13,2011.03.08,12:23:36 AM,34.46,26.39,mediterranean,,,,,54.3,4,0,3.7,,0,4
2.01E+13,2011.03.09,12:06:13 AM,40.45,28.06,turkey,balikesir,bandirma_korfezi,,,3,3.7,0,3.7,,0,0
2.01E+13,2011.03.09,12:04:04 AM,40.43,28.06,turkey,balikesir,bandirma_korfezi,,,9.4,4,0,4,,0,0
2.01E+13,2011.03.14,12:40:44 AM,35.19,28.37,mediterranean,,,,,34,3.6,3.6,0,,0,0
2.01E+13,2011.03.14,12:45:04 AM,35.55,31.52,mediterranean,,,,,20.4,3.5,3.5,0,,0,0
2.01E+13,2011.03.17,12:54:24 AM,35.68,36.24,syria,,,,,10.4,3.6,0,3.6,,0,0
2.01E+13,2011.03.17,12:32:38 AM,38.48,45.07,iran,,,,,4,3.6,3.6,0,,0,0
2.01E+13,2011.03.17,12:13:28 AM,43.49,36.34,blacksea,,,,,32.3,4,0,3.7,,0,4
2.01E+13,2011.03.20,12:39:15 AM,35.38,29.51,mediterranean,,,,,32.4,3.9,3.9,0,,0,0
2.01E+13,2011.03.23,12:30:52 AM,34.72,25.07,mediterranean,,,,,1,4.1,0,0,,0,4.1
2.01E+13,2011.03.26,12:25:13 AM,34.37,32.11,mediterranean,,,,,11.7,4.2,0,4.2,,0,4.2
2.01E+13,2011.03.28,12:57:05 AM,38.98,26,aegeansea,,,,,5.3,3.9,0,3.9,,0,0
2.01E+13,2011.03.29,12:28:58 AM,41.97,25.91,bulgaria,,,,,8,3.7,0,3.7,,0,0
2.01E+13,2011.03.30,12:13:11 AM,34.65,28.18,mediterranean,,,,,31.6,3.5,3.5,0,,0,0
2.01E+13,2011.03.31,12:26:40 AM,35.81,26.51,mediterranean,,,,,17.8,3.7,3.7,0,,0,0
2.01E+13,2011.04.01,12:27:50 AM,35.26,27.55,mediterranean,,,,,54.6,3.7,3.7,0,,0,0
2.01E+13,2011.04.01,12:45:24 AM,35.69,26.63,mediterranean,,,,,16.4,4.3,0,4.1,,0,4.3
2.01E+13,2011.04.01,12:29:09 AM,35.51,26.58,mediterranean,,,,,57.1,6.2,0,6.2,6.1,0,0
2.01E+13,2011.04.02,12:27:53 AM,34.68,25.99,mediterranean,,,,,5,3.8,3.8,0,,0,0
2.01E+13,2011.04.03,12:42:18 AM,36.49,28.77,mediterranean,,,,,5,4,0,4,,0,0
2.01E+13,2011.04.03,12:26:40 AM,34.95,23.6,greece,,,,,18.2,3.9,3.9,0,,0,0
2.01E+13,2011.04.04,12:46:29 AM,35.12,30.96,mediterranean,,,,,5,3.6,3.6,0,,0,0
2.01E+13,2011.04.04,12:29:54 AM,35.44,24.35,mediterranean,,,,,5,3.5,3.5,0,,0,0
2.01E+13,2011.04.06,12:17:18 AM,34.31,45.53,iran,,,,,5,4.1,0,0,,0,4.1
2.01E+13,2011.04.07,12:16:13 AM,34.44,45.49,iran,,,,,5,4.1,0,4.1,,0,0
2.01E+13,2011.04.07,12:47:36 AM,34.36,45.57,iran,,,,,17,4.6,0,0,,0,4.6
2.01E+13,2011.04.08,12:27:45 AM,34.46,45.46,iran,,,,,24,4.1,0,0,,0,4.1
2.01E+13,2011.04.10,12:11:50 AM,36.45,28.82,mediterranean,,,,,6.1,4,0,4,,0,0
2.01E+13,2011.04.10,12:51:50 AM,34.37,25.58,mediterranean,,,,,38.8,4,0,4,,0,0
2.01E+13,2011.04.15,12:40:18 AM,35.88,29.8,mediterranean,,,,,18.9,3.5,0,3.5,,0,0
2.01E+13,2011.04.18,12:50:44 AM,35.05,34.44,mediterranean,,,,,36.7,3.7,0,3.7,,0,0
2.01E+13,2011.04.22,12:32:29 AM,35.35,25.35,mediterranean,,,,,15.6,3.6,0,3.6,,0,0
2.01E+13,2011.04.22,12:50:41 AM,40.08,24.94,aegeansea,,,,,7.3,4.4,0,4.4,,0,0
2.01E+13,2011.04.22,12:20:25 AM,38.52,23.76,greece,,,,,4.7,3.6,0,3.6,,0,0
2.01E+13,2011.04.23,12:22:13 AM,38.1,26.76,turkey,izmir,seferihisar_aciklari_izmir,,,5.3,3.9,0,3.9,,0,0
2.01E+13,2011.04.23,12:24:22 AM,35.41,31.34,mediterranean,,,,,68.9,3.6,3.6,0,,0,0
2.01E+13,2011.04.23,12:04:15 AM,36.7,28.44,turkey,mugla,marmaris_aciklari_mugla,,,49.2,3.9,0,3.9,,0,0
2.01E+13,2011.04.24,12:54:04 AM,35.67,45.74,iran,,,,,5,4.8,4.8,0,,0,0
2.01E+13,2011.04.26,12:26:36 AM,34.26,28.31,mediterranean,,,,,21.1,3.8,3.8,0,,0,0
2.01E+13,2011.04.27,12:35:06 AM,34.39,28.06,mediterranean,,,,,26.6,4.2,4.2,0,,0,0
2.01E+13,2011.04.27,12:39:01 AM,35.39,31.56,mediterranean,,,,,10.2,3.5,0,3.5,,0,0
2.01E+13,2011.04.27,12:04:49 AM,36.34,28.69,mediterranean,,,,,2.5,4,4,0,,0,0
2.01E+13,2011.04.28,12:29:05 AM,36.22,40.69,syria,,,,,5,3.7,3.7,0,,0,0
2.01E+13,2011.04.28,12:40:28 AM,35.21,27.93,mediterranean,,,,,77.9,3.5,3.5,0,,0,0
2.01E+13,2011.04.29,12:49:31 AM,35.92,30.04,mediterranean,,,,,7,3.8,3.8,0,,0,0
2.01E+13,2011.04.30,12:14:43 AM,36.53,28.77,mediterranean,,,,,7.6,3.5,3.5,0,,0,0
2.01E+13,2011.04.30,12:02:11 AM,42.53,43.35,georgia ,,,,,22.1,4,4,0,,0,0
2.01E+13,2011.04.30,12:38:10 AM,36.06,45.31,iran,,,,,5,4.6,4.6,4.5,,0,0
2.01E+13,2011.05.01,12:24:30 AM,44.31,27.06,romania,,,,,4.7,4.5,0,4.5,,0,0
2.01E+13,2011.05.07,12:00:49 AM,37.02,28.17,turkey,mugla,gokova_korfezi,,,6.3,4.4,0,4,,0,4.4
2.01E+13,2011.05.08,12:37:25 AM,34.35,26.81,mediterranean,,,,,61.5,3.6,3.6,0,,0,0
2.01E+13,2011.05.08,12:06:13 AM,36.74,27.13,greece,,kos_adasi,,,5.7,3.5,0,3.5,,0,0
2.01E+13,2011.05.08,12:50:22 AM,36.7,27.11,greece,,oniki_adalar,,,6.2,5.1,0,5.1,5.1,0,0
2.01E+13,2011.05.19,12:53:25 AM,34.09,23.77,greece,,,,,35,4,0,0,,0,4
2.01E+13,2011.05.19,12:39:00 AM,34.16,23.56,greece,,,,,37.3,4.9,4.9,0,4.6,0,0
2.01E+13,2011.05.19,12:08:51 AM,34.86,24.7,mediterranean,,,,,5,3.6,0,3.6,,0,0
2.01E+13,2011.05.19,12:02:58 AM,34.11,23.35,greece,,,,,21,4.3,0,4.3,,0,0
2.01E+13,2011.05.22,12:51:22 AM,36.78,27.11,greece,,kos_adasi,,,128.3,4.2,3.8,0,,0,4.2
2.01E+13,2011.05.22,12:12:07 AM,36.02,31.34,mediterranean,,,,,60,4,0,4,,0,0
2.01E+13,2011.05.23,12:41:12 AM,36.07,31.19,mediterranean,,,,,11,3.5,0,3.5,,0,0
2.01E+13,2011.05.25,12:52:18 AM,35.45,26.13,mediterranean,,,,,7.7,3.5,0,3.5,,0,0
2.01E+13,2011.05.26,12:18:30 AM,34.71,24,greece,,,,,88.9,3.7,3.7,0,,0,0
2.01E+13,2011.05.27,12:24:27 AM,35.72,23.35,greece,,,,,2,4.5,0,4.5,4.3,0,0
2.01E+13,2011.05.27,12:31:07 AM,37.02,45.06,iran,,,,,5,4.1,4.1,0,,0,0
2.01E+13,2011.05.27,12:38:13 AM,36.53,25.69,mediterranean,,,,,8,3.6,0,3.6,,0,0
2.01E+13,2011.05.29,12:17:36 AM,33.35,35.57,mediterranean,,,,,4.6,4.3,4.3,0,,0,0
2.01E+13,2011.06.01,12:38:14 AM,34.78,26.05,mediterranean,,,,,11.8,3.6,0,3.6,,0,0
2.01E+13,2011.06.01,12:14:22 AM,34.7,25.29,mediterranean,,,,,36,3.6,3.6,0,,0,0
2.01E+13,2011.06.05,12:51:55 AM,35.65,31.8,mediterranean,,,,,34.3,3.5,3.5,0,,0,0
2.01E+13,2011.06.06,12:25:55 AM,36.41,43.97,iraq,,,,,8,3.8,0,3.8,,0,0
2.01E+13,2011.06.09,12:03:10 AM,35.07,28.9,mediterranean,,,,,7.7,4.6,0,0,,0,4.6
2.01E+13,2011.06.09,12:14:24 AM,34.78,29.07,mediterranean,,,,,25,4,0,3.9,,0,4
2.01E+13,2011.06.12,12:11:25 AM,40.73,22.48,greece,,,,,26.2,3.7,0,3.7,,0,0
2.01E+13,2011.06.12,12:43:43 AM,34.86,29.03,mediterranean,,,,,20,3.5,0,3.5,,0,0
2.01E+13,2011.06.12,12:32:24 AM,35.05,29.02,mediterranean,,,,,58.9,3.5,3.5,0,,0,0
2.01E+13,2011.06.14,12:14:25 AM,34.92,29.04,mediterranean,,,,,25.7,4.3,0,4.2,,0,4.3
2.01E+13,2011.06.14,12:55:02 AM,35,28.97,mediterranean,,,,,12.6,4.1,0,3.9,,0,4.1
2.01E+13,2011.06.14,12:54:28 AM,35.84,31.06,mediterranean,,,,,11.9,3.5,3.5,0,,0,0
2.01E+13,2011.06.15,12:33:04 AM,35.59,27.27,mediterranean,,,,,16.7,3.5,3.5,0,,0,0
2.01E+13,2011.06.15,12:23:10 AM,36.61,28.82,turkey,,fethiye_korfezi,,,8.3,3.8,0,3.8,,0,0
2.01E+13,2011.06.15,12:32:01 AM,34.27,32.73,cyprus_greek,,,,,3.2,3.8,0,3.8,,0,0
2.01E+13,2011.06.17,12:21:51 AM,35.03,26.05,mediterranean,,,,,2.4,4.1,0,3.9,,0,4.1
2.01E+13,2011.06.18,12:52:46 AM,34.61,29.12,mediterranean,,,,,21.7,3.5,3.5,0,,0,0
2.01E+13,2011.06.18,12:57:19 AM,35.47,27.74,mediterranean,,,,,13.6,4.6,0,4.6,,0,4.5
2.01E+13,2011.06.21,12:57:22 AM,35.1,27.62,mediterranean,,,,,25.9,3.6,0,3.6,,0,0
2.01E+13,2011.06.24,12:29:25 AM,34.76,28.98,mediterranean,,,,,3.2,3.9,3.9,0,,0,0
2.01E+13,2011.06.24,12:22:59 AM,34.78,29.03,mediterranean,,,,,29.3,3.7,3.7,0,,0,0
2.01E+13,2011.06.24,12:16:39 AM,35.17,28.95,mediterranean,,,,,5,3.5,3.5,0,,0,0
2.01E+13,2011.06.25,12:18:35 AM,36.97,27.4,turkey,mugla,gokova_korfezi,,,7.6,3.7,0,3.7,,0,0
2.01E+13,2011.06.26,12:57:09 AM,35.28,31.34,mediterranean,,,,,63.4,3.5,0,3.5,,0,0
2.01E+13,2011.06.28,12:29:16 AM,35.9,35.82,mediterranean,,,,,11.3,3.6,0,3.6,,0,0
2.01E+13,2011.06.29,12:04:53 AM,35.58,25.35,mediterranean,,,,,21,4,4,0,,0,0
2.01E+13,2011.06.29,12:34:05 AM,38.81,26.2,aegeansea,,,,,13.4,3.7,0,3.7,,0,0
2.01E+13,2011.07.01,12:57:21 AM,34.8,24.09,mediterranean,,,,,43,4.5,0,0,,0,4.5
2.01E+13,2011.07.02,12:30:47 AM,36.65,26.65,mediterranean,,,,,107.4,4.8,0,4.4,,0,4.8
2.01E+13,2011.07.03,12:49:15 AM,36.8,23.16,greece,,,,,3.3,3.5,0,3.5,,0,0
2.01E+13,2011.07.06,12:08:49 AM,35.04,28.96,mediterranean,,,,,6.6,3.6,3.6,0,,0,0
2.01E+13,2011.07.08,12:23:39 AM,43.5,45.5,russia,,,,,153,4.1,0,0,,0,4.1
2.01E+13,2011.07.08,12:40:29 AM,38.74,26.59,turkey,izmir,izmir_korfezi,,,9.8,3.5,0,3.5,,0,0
2.01E+13,2011.07.10,12:09:21 AM,36.69,26.79,mediterranean,,,,,136,4.1,3.7,0,,0,4.1
2.01E+13,2011.07.12,12:00:15 AM,39.38,23.92,greece,,,,,12.4,3.7,0,3.7,,0,0
2.01E+13,2011.07.14,12:41:57 AM,37.98,22.88,greece,,,,,11.6,3.6,0,3.6,,0,0
2.01E+13,2011.07.17,12:39:34 AM,37.65,26.92,greece,,sisam_adasi,,,6.6,3.6,0,3.6,,0,0
2.01E+13,2011.07.17,12:00:43 AM,39.92,24.05,greece,,,,,5.6,3.7,0,3.7,,0,0
2.01E+13,2011.07.19,12:11:43 AM,35.29,28.96,mediterranean,,,,,12.9,3.6,3.6,0,,0,0
2.01E+13,2011.07.20,12:11:52 AM,35.44,27.77,mediterranean,,,,,16,3.7,0,3.7,,0,0
